ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
NGA,Taraba,5039673,Hepatitis 1 vaccination received,59.3,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP1,93906110,I,433025,1433025,Region,..Taraba,0,,0,1,CHVACCCHP1,NGDHS2024433025,2024,DHS,101,126,,,2
NGA,Yobe,6295200,Hepatitis 1 vaccination received,59.6,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP1,93906110,I,433026,1433026,Region,..Yobe,0,,0,1,CHVACCCHP1,NGDHS2024433026,2024,DHS,181,212,,,2
NGA,North West,6061733,Hepatitis 1 vaccination received,46.1,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP1,93906110,I,433007,1433030,Region,North West,0,,0,1,CHVACCCHP1,NGDHS2024433007,2024,DHS,1948,1483,,,1
NGA,Jigawa,776094,Hepatitis 1 vaccination received,65.7,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP1,93906110,I,433031,1433031,Region,..Jigawa,0,,0,1,CHVACCCHP1,NGDHS2024433031,2024,DHS,197,208,,,2
NGA,Kaduna,4216196,Hepatitis 1 vaccination received,54.4,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP1,93906110,I,433032,1433032,Region,..Kaduna,0,,0,1,CHVACCCHP1,NGDHS2024433032,2024,DHS,368,221,,,2
NGA,Kano,5653218,Hepatitis 1 vaccination received,57.6,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP1,93906110,I,433033,1433033,Region,..Kano,0,,0,1,CHVACCCHP1,NGDHS2024433033,2024,DHS,531,271,,,2
NGA,Katsina,2443419,Hepatitis 1 vaccination received,60.2,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP1,93906110,I,433034,1433034,Region,..Katsina,0,,0,1,CHVACCCHP1,NGDHS2024433034,2024,DHS,290,202,,,2
NGA,Kebbi,3204591,Hepatitis 1 vaccination received,16,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP1,93906110,I,433035,1433035,Region,..Kebbi,0,,0,1,CHVACCCHP1,NGDHS2024433035,2024,DHS,167,226,,,2
NGA,Sokoto,2466412,Hepatitis 1 vaccination received,13.5,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP1,93906110,I,433036,1433036,Region,..Sokoto,0,,0,1,CHVACCCHP1,NGDHS2024433036,2024,DHS,196,210,,,2
NGA,Zamfara,7023339,Hepatitis 1 vaccination received,17.4,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP1,93906110,I,433037,1433037,Region,..Zamfara,0,,0,1,CHVACCCHP1,NGDHS2024433037,2024,DHS,199,145,,,2
NGA,South East,7586062,Hepatitis 1 vaccination received,93.1,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP1,93906110,I,433008,1433040,Region,South East,0,,0,1,CHVACCCHP1,NGDHS2024433008,2024,DHS,372,544,,,1
NGA,Abia,4123414,Hepatitis 1 vaccination received,95.8,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP1,93906110,I,433041,1433041,Region,..Abia,0,,0,1,CHVACCCHP1,NGDHS2024433041,2024,DHS,43,81,,,2
NGA,Anambra,5015143,Hepatitis 1 vaccination received,85.1,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP1,93906110,I,433042,1433042,Region,..Anambra,0,,0,1,CHVACCCHP1,NGDHS2024433042,2024,DHS,64,96,,,2
NGA,Ebonyi,2451108,Hepatitis 1 vaccination received,97.4,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP1,93906110,I,433043,1433043,Region,..Ebonyi,0,,0,1,CHVACCCHP1,NGDHS2024433043,2024,DHS,132,176,,,2
NGA,Enugu,5024823,Hepatitis 1 vaccination received,87.2,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP1,93906110,I,433044,1433044,Region,..Enugu,0,,0,1,CHVACCCHP1,NGDHS2024433044,2024,DHS,48,74,,,2
NGA,Imo,6252168,Hepatitis 1 vaccination received,94.4,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP1,93906110,I,433045,1433045,Region,..Imo,0,,0,1,CHVACCCHP1,NGDHS2024433045,2024,DHS,84,117,,,2
NGA,South West,6394269,Hepatitis 1 vaccination received,84.4,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP1,93906110,I,433009,1433050,Region,South West,0,,0,1,CHVACCCHP1,NGDHS2024433009,2024,DHS,552,482,,,1
NGA,Ekiti,4209139,Hepatitis 1 vaccination received,94,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP1,93906110,I,433051,1433051,Region,..Ekiti,0,,0,1,CHVACCCHP1,NGDHS2024433051,2024,DHS,21,49,,,2
NGA,Lagos,5666504,Hepatitis 1 vaccination received,95.3,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP1,93906110,I,433052,1433052,Region,..Lagos,0,,0,1,CHVACCCHP1,NGDHS2024433052,2024,DHS,177,107,,,2
NGA,Ogun,2466611,Hepatitis 1 vaccination received,79.4,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP1,93906110,I,433053,1433053,Region,..Ogun,0,,0,1,CHVACCCHP1,NGDHS2024433053,2024,DHS,141,111,,,2
NGA,Ondo,4849260,Hepatitis 1 vaccination received,76.5,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP1,93906110,I,433054,1433054,Region,..Ondo,0,,0,1,CHVACCCHP1,NGDHS2024433054,2024,DHS,44,59,,,2
NGA,Osun,2879366,Hepatitis 1 vaccination received,90.6,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP1,93906110,I,433055,1433055,Region,..Osun,0,,0,1,CHVACCCHP1,NGDHS2024433055,2024,DHS,64,65,,,2
NGA,Oyo,7030883,Hepatitis 1 vaccination received,70.1,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP1,93906110,I,433056,1433056,Region,..Oyo,0,,0,1,CHVACCCHP1,NGDHS2024433056,2024,DHS,105,91,,,2
NGA,South South,3842305,Hepatitis 1 vaccination received,87.2,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP1,93906110,I,433010,1433060,Region,South South,0,,0,1,CHVACCCHP1,NGDHS2024433010,2024,DHS,425,527,,,1
NGA,Akwa Ibom,5022084,Hepatitis 1 vaccination received,84.9,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP1,93906110,I,433061,1433061,Region,..Akwa Ibom,0,,0,1,CHVACCCHP1,NGDHS2024433061,2024,DHS,59,81,,,2
NGA,Bayelsa,2466652,Hepatitis 1 vaccination received,80.9,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP1,93906110,I,433062,1433062,Region,..Bayelsa,0,,0,1,CHVACCCHP1,NGDHS2024433062,2024,DHS,34,84,,,2
NGA,Cross River,7788938,Hepatitis 1 vaccination received,97.2,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP1,93906110,I,433063,1433063,Region,..Cross River,0,,0,1,CHVACCCHP1,NGDHS2024433063,2024,DHS,43,69,,,2
NGA,Delta,6260759,Hepatitis 1 vaccination received,92.4,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP1,93906110,I,433064,1433064,Region,..Delta,0,,0,1,CHVACCCHP1,NGDHS2024433064,2024,DHS,115,112,,,2
NGA,Edo,4611184,Hepatitis 1 vaccination received,96.3,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP1,93906110,I,433065,1433065,Region,..Edo,0,,0,1,CHVACCCHP1,NGDHS2024433065,2024,DHS,56,78,,,2
NGA,Rivers,7362046,Hepatitis 1 vaccination received,77.3,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP1,93906110,I,433066,1433066,Region,..Rivers,0,,0,1,CHVACCCHP1,NGDHS2024433066,2024,DHS,118,103,,,2
NGA,North Central,2704743,Hepatitis 2 vaccination received,56.7,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP2,93906120,I,433005,1433010,Region,North Central,0,,0,1,CHVACCCHP2,NGDHS2024433005,2024,DHS,818,869,,,1
NGA,FCT Abuja,373141,Hepatitis 2 vaccination received,91.9,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP2,93906120,I,433011,1433011,Region,..FCT Abuja,0,,0,1,CHVACCCHP2,NGDHS2024433011,2024,DHS,83,92,,,2
NGA,Benue,622824,Hepatitis 2 vaccination received,60.8,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP2,93906120,I,433012,1433012,Region,..Benue,0,,0,1,CHVACCCHP2,NGDHS2024433012,2024,DHS,100,100,,,2
NGA,Kogi,4215785,Hepatitis 2 vaccination received,42.1,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP2,93906120,I,433013,1433013,Region,..Kogi,0,,0,1,CHVACCCHP2,NGDHS2024433013,2024,DHS,77,119,,,2
NGA,Kwara,5666602,Hepatitis 2 vaccination received,45,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP2,93906120,I,433014,1433014,Region,..Kwara,0,,0,1,CHVACCCHP2,NGDHS2024433014,2024,DHS,81,105,,,2
NGA,Nasarawa,4429367,Hepatitis 2 vaccination received,75.4,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP2,93906120,I,433015,1433015,Region,..Nasarawa,0,,0,1,CHVACCCHP2,NGDHS2024433015,2024,DHS,114,135,,,2
NGA,Niger,50121,Hepatitis 2 vaccination received,41.4,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP2,93906120,I,433016,1433016,Region,..Niger,0,,0,1,CHVACCCHP2,NGDHS2024433016,2024,DHS,237,166,,,2
NGA,Plateau,3696006,Hepatitis 2 vaccination received,58.4,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP2,93906120,I,433017,1433017,Region,..Plateau,0,,0,1,CHVACCCHP2,NGDHS2024433017,2024,DHS,126,152,,,2
NGA,North East,2443267,Hepatitis 2 vaccination received,60.8,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP2,93906120,I,433006,1433020,Region,North East,0,,0,1,CHVACCCHP2,NGDHS2024433006,2024,DHS,1006,1032,,,1
NGA,Adamawa,7408315,Hepatitis 2 vaccination received,65.3,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP2,93906120,I,433021,1433021,Region,..Adamawa,0,,0,1,CHVACCCHP2,NGDHS2024433021,2024,DHS,117,149,,,2
NGA,Bauchi,4110117,Hepatitis 2 vaccination received,60,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP2,93906120,I,433022,1433022,Region,..Bauchi,0,,0,1,CHVACCCHP2,NGDHS2024433022,2024,DHS,318,209,,,2
NGA,Borno,488982,Hepatitis 2 vaccination received,63.5,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP2,93906120,I,433023,1433023,Region,..Borno,0,,0,1,CHVACCCHP2,NGDHS2024433023,2024,DHS,194,160,,,2
NGA,Gombe,2451028,Hepatitis 2 vaccination received,64.5,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP2,93906120,I,433024,1433024,Region,..Gombe,0,,0,1,CHVACCCHP2,NGDHS2024433024,2024,DHS,95,176,,,2
NGA,Taraba,5039677,Hepatitis 2 vaccination received,58.7,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP2,93906120,I,433025,1433025,Region,..Taraba,0,,0,1,CHVACCCHP2,NGDHS2024433025,2024,DHS,101,126,,,2
NGA,Yobe,6295262,Hepatitis 2 vaccination received,55.9,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP2,93906120,I,433026,1433026,Region,..Yobe,0,,0,1,CHVACCCHP2,NGDHS2024433026,2024,DHS,181,212,,,2
NGA,North West,6061681,Hepatitis 2 vaccination received,43.4,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP2,93906120,I,433007,1433030,Region,North West,0,,0,1,CHVACCCHP2,NGDHS2024433007,2024,DHS,1948,1483,,,1
NGA,Jigawa,775957,Hepatitis 2 vaccination received,65.2,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP2,93906120,I,433031,1433031,Region,..Jigawa,0,,0,1,CHVACCCHP2,NGDHS2024433031,2024,DHS,197,208,,,2
NGA,Kaduna,4216188,Hepatitis 2 vaccination received,50.1,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP2,93906120,I,433032,1433032,Region,..Kaduna,0,,0,1,CHVACCCHP2,NGDHS2024433032,2024,DHS,368,221,,,2
NGA,Kano,5653296,Hepatitis 2 vaccination received,54.1,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP2,93906120,I,433033,1433033,Region,..Kano,0,,0,1,CHVACCCHP2,NGDHS2024433033,2024,DHS,531,271,,,2
NGA,Katsina,2443403,Hepatitis 2 vaccination received,58.3,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP2,93906120,I,433034,1433034,Region,..Katsina,0,,0,1,CHVACCCHP2,NGDHS2024433034,2024,DHS,290,202,,,2
NGA,Kebbi,3204584,Hepatitis 2 vaccination received,14.9,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP2,93906120,I,433035,1433035,Region,..Kebbi,0,,0,1,CHVACCCHP2,NGDHS2024433035,2024,DHS,167,226,,,2
NGA,Sokoto,2466400,Hepatitis 2 vaccination received,12.2,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP2,93906120,I,433036,1433036,Region,..Sokoto,0,,0,1,CHVACCCHP2,NGDHS2024433036,2024,DHS,196,210,,,2
NGA,Zamfara,7023335,Hepatitis 2 vaccination received,14.2,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP2,93906120,I,433037,1433037,Region,..Zamfara,0,,0,1,CHVACCCHP2,NGDHS2024433037,2024,DHS,199,145,,,2
NGA,South East,7586067,Hepatitis 2 vaccination received,91,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP2,93906120,I,433008,1433040,Region,South East,0,,0,1,CHVACCCHP2,NGDHS2024433008,2024,DHS,372,544,,,1
NGA,Abia,4123419,Hepatitis 2 vaccination received,91.8,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP2,93906120,I,433041,1433041,Region,..Abia,0,,0,1,CHVACCCHP2,NGDHS2024433041,2024,DHS,43,81,,,2
NGA,Anambra,5015104,Hepatitis 2 vaccination received,82.2,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP2,93906120,I,433042,1433042,Region,..Anambra,0,,0,1,CHVACCCHP2,NGDHS2024433042,2024,DHS,64,96,,,2
NGA,Ebonyi,2451122,Hepatitis 2 vaccination received,95.8,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP2,93906120,I,433043,1433043,Region,..Ebonyi,0,,0,1,CHVACCCHP2,NGDHS2024433043,2024,DHS,132,176,,,2
NGA,Enugu,5024854,Hepatitis 2 vaccination received,86.2,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP2,93906120,I,433044,1433044,Region,..Enugu,0,,0,1,CHVACCCHP2,NGDHS2024433044,2024,DHS,48,74,,,2
NGA,Imo,6252177,Hepatitis 2 vaccination received,92.5,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP2,93906120,I,433045,1433045,Region,..Imo,0,,0,1,CHVACCCHP2,NGDHS2024433045,2024,DHS,84,117,,,2
NGA,South West,6394290,Hepatitis 2 vaccination received,79.8,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP2,93906120,I,433009,1433050,Region,South West,0,,0,1,CHVACCCHP2,NGDHS2024433009,2024,DHS,552,482,,,1
NGA,Ekiti,4209144,Hepatitis 2 vaccination received,94,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP2,93906120,I,433051,1433051,Region,..Ekiti,0,,0,1,CHVACCCHP2,NGDHS2024433051,2024,DHS,21,49,,,2
NGA,Lagos,5666521,Hepatitis 2 vaccination received,92.3,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP2,93906120,I,433052,1433052,Region,..Lagos,0,,0,1,CHVACCCHP2,NGDHS2024433052,2024,DHS,177,107,,,2
NGA,Ogun,2466635,Hepatitis 2 vaccination received,78.2,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP2,93906120,I,433053,1433053,Region,..Ogun,0,,0,1,CHVACCCHP2,NGDHS2024433053,2024,DHS,141,111,,,2
NGA,Ondo,4849253,Hepatitis 2 vaccination received,70.2,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP2,93906120,I,433054,1433054,Region,..Ondo,0,,0,1,CHVACCCHP2,NGDHS2024433054,2024,DHS,44,59,,,2
NGA,Osun,2879363,Hepatitis 2 vaccination received,82.3,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP2,93906120,I,433055,1433055,Region,..Osun,0,,0,1,CHVACCCHP2,NGDHS2024433055,2024,DHS,64,65,,,2
NGA,Oyo,7030899,Hepatitis 2 vaccination received,60.8,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP2,93906120,I,433056,1433056,Region,..Oyo,0,,0,1,CHVACCCHP2,NGDHS2024433056,2024,DHS,105,91,,,2
NGA,South South,3842336,Hepatitis 2 vaccination received,85,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP2,93906120,I,433010,1433060,Region,South South,0,,0,1,CHVACCCHP2,NGDHS2024433010,2024,DHS,425,527,,,1
NGA,Akwa Ibom,5022094,Hepatitis 2 vaccination received,81.5,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP2,93906120,I,433061,1433061,Region,..Akwa Ibom,0,,0,1,CHVACCCHP2,NGDHS2024433061,2024,DHS,59,81,,,2
NGA,Bayelsa,2466680,Hepatitis 2 vaccination received,77.7,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP2,93906120,I,433062,1433062,Region,..Bayelsa,0,,0,1,CHVACCCHP2,NGDHS2024433062,2024,DHS,34,84,,,2
NGA,Cross River,7788931,Hepatitis 2 vaccination received,97.2,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP2,93906120,I,433063,1433063,Region,..Cross River,0,,0,1,CHVACCCHP2,NGDHS2024433063,2024,DHS,43,69,,,2
NGA,Delta,6260798,Hepatitis 2 vaccination received,90.8,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP2,93906120,I,433064,1433064,Region,..Delta,0,,0,1,CHVACCCHP2,NGDHS2024433064,2024,DHS,115,112,,,2
NGA,Edo,4611227,Hepatitis 2 vaccination received,90.6,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP2,93906120,I,433065,1433065,Region,..Edo,0,,0,1,CHVACCCHP2,NGDHS2024433065,2024,DHS,56,78,,,2
NGA,Rivers,7362088,Hepatitis 2 vaccination received,76.3,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP2,93906120,I,433066,1433066,Region,..Rivers,0,,0,1,CHVACCCHP2,NGDHS2024433066,2024,DHS,118,103,,,2
NGA,North Central,2704682,Hepatitis 3 vaccination received,48.2,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP3,93906130,I,433005,1433010,Region,North Central,0,,0,1,CHVACCCHP3,NGDHS2024433005,2024,DHS,818,869,,,1
NGA,FCT Abuja,373134,Hepatitis 3 vaccination received,84.8,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP3,93906130,I,433011,1433011,Region,..FCT Abuja,0,,0,1,CHVACCCHP3,NGDHS2024433011,2024,DHS,83,92,,,2
NGA,Benue,622842,Hepatitis 3 vaccination received,44.3,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP3,93906130,I,433012,1433012,Region,..Benue,0,,0,1,CHVACCCHP3,NGDHS2024433012,2024,DHS,100,100,,,2
NGA,Kogi,4215798,Hepatitis 3 vaccination received,37.1,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP3,93906130,I,433013,1433013,Region,..Kogi,0,,0,1,CHVACCCHP3,NGDHS2024433013,2024,DHS,77,119,,,2
NGA,Kwara,5666621,Hepatitis 3 vaccination received,34.9,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP3,93906130,I,433014,1433014,Region,..Kwara,0,,0,1,CHVACCCHP3,NGDHS2024433014,2024,DHS,81,105,,,2
NGA,Nasarawa,4429389,Hepatitis 3 vaccination received,67.1,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP3,93906130,I,433015,1433015,Region,..Nasarawa,0,,0,1,CHVACCCHP3,NGDHS2024433015,2024,DHS,114,135,,,2
NGA,Niger,50129,Hepatitis 3 vaccination received,36.7,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP3,93906130,I,433016,1433016,Region,..Niger,0,,0,1,CHVACCCHP3,NGDHS2024433016,2024,DHS,237,166,,,2
NGA,Plateau,3695898,Hepatitis 3 vaccination received,47.1,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP3,93906130,I,433017,1433017,Region,..Plateau,0,,0,1,CHVACCCHP3,NGDHS2024433017,2024,DHS,126,152,,,2
NGA,North East,2443237,Hepatitis 3 vaccination received,53,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP3,93906130,I,433006,1433020,Region,North East,0,,0,1,CHVACCCHP3,NGDHS2024433006,2024,DHS,1006,1032,,,1
NGA,Adamawa,7408323,Hepatitis 3 vaccination received,59.2,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP3,93906130,I,433021,1433021,Region,..Adamawa,0,,0,1,CHVACCCHP3,NGDHS2024433021,2024,DHS,117,149,,,2
NGA,Bauchi,4110044,Hepatitis 3 vaccination received,58.2,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP3,93906130,I,433022,1433022,Region,..Bauchi,0,,0,1,CHVACCCHP3,NGDHS2024433022,2024,DHS,318,209,,,2
NGA,Borno,488995,Hepatitis 3 vaccination received,42.2,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP3,93906130,I,433023,1433023,Region,..Borno,0,,0,1,CHVACCCHP3,NGDHS2024433023,2024,DHS,194,160,,,2
NGA,Gombe,2451044,Hepatitis 3 vaccination received,59.8,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP3,93906130,I,433024,1433024,Region,..Gombe,0,,0,1,CHVACCCHP3,NGDHS2024433024,2024,DHS,95,176,,,2
NGA,Taraba,5039695,Hepatitis 3 vaccination received,47.3,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP3,93906130,I,433025,1433025,Region,..Taraba,0,,0,1,CHVACCCHP3,NGDHS2024433025,2024,DHS,101,126,,,2
NGA,Yobe,6295213,Hepatitis 3 vaccination received,51.3,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP3,93906130,I,433026,1433026,Region,..Yobe,0,,0,1,CHVACCCHP3,NGDHS2024433026,2024,DHS,181,212,,,2
NGA,North West,6061725,Hepatitis 3 vaccination received,39.7,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP3,93906130,I,433007,1433030,Region,North West,0,,0,1,CHVACCCHP3,NGDHS2024433007,2024,DHS,1948,1483,,,1
NGA,Jigawa,776100,Hepatitis 3 vaccination received,62.2,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP3,93906130,I,433031,1433031,Region,..Jigawa,0,,0,1,CHVACCCHP3,NGDHS2024433031,2024,DHS,197,208,,,2
NGA,Kaduna,4216209,Hepatitis 3 vaccination received,48,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP3,93906130,I,433032,1433032,Region,..Kaduna,0,,0,1,CHVACCCHP3,NGDHS2024433032,2024,DHS,368,221,,,2
NGA,Kano,5653284,Hepatitis 3 vaccination received,47.5,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP3,93906130,I,433033,1433033,Region,..Kano,0,,0,1,CHVACCCHP3,NGDHS2024433033,2024,DHS,531,271,,,2
NGA,Katsina,2443427,Hepatitis 3 vaccination received,53.3,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP3,93906130,I,433034,1433034,Region,..Katsina,0,,0,1,CHVACCCHP3,NGDHS2024433034,2024,DHS,290,202,,,2
NGA,Kebbi,3204600,Hepatitis 3 vaccination received,13.1,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP3,93906130,I,433035,1433035,Region,..Kebbi,0,,0,1,CHVACCCHP3,NGDHS2024433035,2024,DHS,167,226,,,2
NGA,Sokoto,2466475,Hepatitis 3 vaccination received,10.9,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP3,93906130,I,433036,1433036,Region,..Sokoto,0,,0,1,CHVACCCHP3,NGDHS2024433036,2024,DHS,196,210,,,2
NGA,Zamfara,7023346,Hepatitis 3 vaccination received,12.6,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP3,93906130,I,433037,1433037,Region,..Zamfara,0,,0,1,CHVACCCHP3,NGDHS2024433037,2024,DHS,199,145,,,2
NGA,South East,7586059,Hepatitis 3 vaccination received,79.3,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP3,93906130,I,433008,1433040,Region,South East,0,,0,1,CHVACCCHP3,NGDHS2024433008,2024,DHS,372,544,,,1
NGA,Abia,4123423,Hepatitis 3 vaccination received,79.7,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP3,93906130,I,433041,1433041,Region,..Abia,0,,0,1,CHVACCCHP3,NGDHS2024433041,2024,DHS,43,81,,,2
NGA,Anambra,5015149,Hepatitis 3 vaccination received,78.6,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP3,93906130,I,433042,1433042,Region,..Anambra,0,,0,1,CHVACCCHP3,NGDHS2024433042,2024,DHS,64,96,,,2
NGA,Ebonyi,2451116,Hepatitis 3 vaccination received,75.9,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP3,93906130,I,433043,1433043,Region,..Ebonyi,0,,0,1,CHVACCCHP3,NGDHS2024433043,2024,DHS,132,176,,,2
NGA,Enugu,5046885,Hepatitis 3 vaccination received,81.6,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP3,93906130,I,433044,1433044,Region,..Enugu,0,,0,1,CHVACCCHP3,NGDHS2024433044,2024,DHS,48,74,,,2
NGA,Imo,6252162,Hepatitis 3 vaccination received,83.4,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP3,93906130,I,433045,1433045,Region,..Imo,0,,0,1,CHVACCCHP3,NGDHS2024433045,2024,DHS,84,117,,,2
NGA,South West,6394279,Hepatitis 3 vaccination received,72.8,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP3,93906130,I,433009,1433050,Region,South West,0,,0,1,CHVACCCHP3,NGDHS2024433009,2024,DHS,552,482,,,1
NGA,Ekiti,4209126,Hepatitis 3 vaccination received,75.9,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP3,93906130,I,433051,1433051,Region,..Ekiti,0,,0,1,CHVACCCHP3,NGDHS2024433051,2024,DHS,21,49,,,2
NGA,Lagos,5666509,Hepatitis 3 vaccination received,87.6,1,NG,Nigeria,2024,NG2024DHS,CH_VACC_C_HP3,93906130,I,433052,1433052,Region,..Lagos,0,,0,1,CHVACCCHP3,NGDHS2024433052,2024,DHS,177,107,,,2
